Irradiances,Clear Sky,Clear Sky,Clear Sky,Total,Clearness,Net,PV,Solar,Sun,Sun,Vector,,vCumulativeRadiationArray,,,
505,0,0,0,0,0.16,0,0,66.57122393605337,-0.8726960445832779,50.44677845256874,0.3976087709131352,,0,0,,2.6395533209026616
506,0,0,0,0,0.15,0,0,66.367089508219,-0.7581487196585175,50.247218636264265,0.4008753219736867,,0,0,,2.647958474559469
507,0,0,0,0,0.13,0,0,66.16322313829927,-0.6439329174383565,50.0474741307666,0.40413250504464393,,0,0,,2.6568636282162763
508,0,0,0,0,0.14,0,0,65.95962739076002,-0.5300503342354592,49.84754390110433,0.40738025811393624,,0,0,,2.6655187818730837
509,0,0,0,0,0.14,0,0,65.75630485790633,-0.416502667892043,49.647426925266714,0.41061851934902677,,0,0,,2.674173935529891
510,0,0,0,0,0.14,0,0,65.55325816021177,-0.303291617750496,49.4471221942731,0.41384722709808935,,0,0,,2.6828290891866984
511,0,0,0,0,0.15,0,0,65.35048994665107,-0.19041888462314396,49.24662871224288,0.41706631989118265,,0,0,,2.691234242843506
512,0,0,0,0,0.16,0,0,65.14800289503587,-0.07788617076114143,49.04594549646629,0.42027573644141997,,0,0,,2.699389396500313
513,5.332081358561406e-99,6.154609238439179e-100,1.648292882233331e-101,5.964025211227657e-99,0.15,8.946037816841485e-100,8.946037816841485e-100,64.9457997123541,0.034304820177542036,48.845071577475736,0.42347541564613667,,1413,1.1308169570246185e-102,8.002950863585411e-106,2.7077945501571206
514,1.1531589119943507e-21,1.3210941192422724e-22,3.661515126106267e-24,1.2889298390446842e-21,0.15,1.933394758567026e-22,1.933394758567026e-22,64.7438831351123,0.14615238316097412,48.64400599911794,0.42666529658805286,,2826,1.0341318079006144e-24,3.659348223285967e-28,2.678757692708971
515,2.1353558248668753e-11,2.4282308522759973e-12,6.956208705174264e-14,2.3851351187996493e-11,0.15,3.577702678199474e-12,3.577702678199474e-12,64.54225592968145,0.25765481181703354,48.44274781862659,0.42984531853643343,,4239,3.350915476067264e-14,7.904966916884322e-18,2.678757692708971
516,2.440964984126302e-07,2.75543459215414e-08,8.149411626676946e-10,2.724657854968393e-07,0.17,4.6319183534462684e-08,4.6319183534462684e-08,64.34092089264608,0.36881039846806435,48.241296106695714,0.43301542094824436,,5652,6.168907024610904e-10,1.0914555952956305e-13,2.6787576927113323
517,3.649293601642311e-05,4.089586653053415e-06,1.2473811458300916e-07,4.070726078405954e-05,0.16,6.513161725449526e-06,6.513161725449526e-06,64.1398808511566,0.4796174341663988,48.03964994755363,0.4361755434693052,,7065,1.1267279234327505e-07,1.594802439395259e-11,2.678757693053957
518,0.0008284550186487062,9.21752484050621e-05,2.8965225054437194e-06,0.0009235267895592121,0.15,0.0001385290184338818,0.0001385290184338818,63.939138663284886,0.5900742087308268,47.83780843903739,0.439325625935439,,8478,3.025736474799476e-06,3.568927193677136e-10,2.6787577004292284
519,0.007000887322701844,0.0007734023511363359,2.5014775040675784e-05,0.007799304448878856,0.14,0.00109190262284304,0.00109190262284304,63.73869721838329,0.7001790107838878,47.63577069266809,0.44246560837361565,,9891,3.0095050454308702e-05,3.042670150066596e-09,2.6787577585276203
520,0.033042639535861326,0.003624648719341888,0.00012055782190843638,0.03678784607711165,0.14,0.005150298450795631,0.005150298450795631,63.538559437446715,0.8099301277901433,47.43353583372635,0.44559543100309607,,11304,0.00017684315387152285,1.5644298820906127e-08,2.6787580311244312
521,0.10749486460980694,0.011709787560646754,0.0004001738865410515,0.11960482605699474,0.14,0.016744675647979265,0.016744675647979265,63.338728273478125,0.919325846095304,47.23110300132863,0.4487150342365689,,12717,0.0007149559685887736,5.622048978444394e-08,2.6787589088633754
522,0.2717564330171887,0.029399646779507908,0.0010314881343424524,0.30218756793103907,0.14,0.04230625951034547,0.04230625951034547,63.13920671185713,1.0283644509662864,47.028471348503864,0.45182435868128545,,14130,0.002226216476301783,1.5755247532213612e-07,2.6787611008638543
523,0.5745432551132051,0.06173286410893355,0.0022219366451773402,0.638498055867316,0.13,0.08300474726275109,0.08300474726275109,62.93999777071188,1.1370442266321634,46.8256400422708,0.4549233451401901,,15543,0.005484238960741308,3.528430136229369e-07,2.6787653253636625
524,1.0651537039448484,0.11367563977686397,0.004194339911530396,1.1830236836332428,0.18,0.2129442630539837,0.2129442630539837,62.74110450129411,1.2453634563260416,46.622608263715584,0.4580119346130477,,16956,0.014582267203807935,8.600063224703901e-07,2.678776296255133
525,1.7879277293072313,0.18953792079760498,0.007164352646241924,1.9846300027510781,0.18,0.35723340049519403,0.35723340049519403,62.54252998835736,1.353320422327865,46.41937520806994,0.46109006829756705,,18369,0.031066711739939804,1.691257648208384e-06,2.678794277776903
526,2.778806921093872,0.292633973267034,0.01132422498887782,3.082765119349784,0.17,0.5240700702894633,0.5240700702894633,62.34427735053838,1.4609134060081101,46.21594008478979,0.4641576875905196,,19782,0.05701427192903877,2.882128800376037e-06,2.678820038548508
527,4.063888420455389,0.42516466641782324,0.016833547140413636,4.505886634013626,0.18,0.8110595941224527,0.8110595941224527,62.1463497407416,1.5681406878724142,46.01230211763424,0.46721473408885617,,21195,0.09985984145006449,4.711481078087497e-06,2.678859610861705
528,5.659447966763741,0.5882567105908459,0.023815763142631514,6.271520440497219,0.19,1.1915888836944717,1.1915888836944717,61.94875034652672,1.6750005476071415,45.808460544744975,0.47026114959081783,,22608,0.1666971617089122,7.373370563911544e-06,2.678917192512715
529,7.572862147970137,0.7820928818532932,0.03235870970875705,8.387313739532187,0.19,1.5935896105111156,1.5935896105111156,61.751482390499305,1.781491264125864,45.60441461872602,0.473296876097045,,24021,0.26120571161381534,1.087405651778924e-05,2.678992918901043
530,9.803971938648683,1.0060822110247574,0.04251758627438763,10.852571735947828,0.2,2.170514347189566,2.170514347189566,61.55454913070449,1.8876111156167419,45.4001636067239,0.4763218558116806,,25434,0.3968004615881705,1.5601181944962276e-05,2.6790951754703243
531,12.34657446113299,1.259036510439221,0.05431914446824705,13.659930116040458,0.2,2.731986023208092,2.731986023208092,61.357953861023546,1.993358379590912,45.19570679050807,0.47933603114347134,,26847,0.5759895413771017,2.1454521599325873e-05,2.679221794160925
532,15.189854641958208,1.5393339536755462,0.06776627624137883,16.796954871875133,0.2,3.3593909743750268,3.3593909743750268,61.161699911573415,2.0987313329317208,44.99104346655165,0.4823393447068636,,28260,0.806647272515375,2.8543781759213555e-05,2.679375148124948
533,18.319659046806283,1.8450605057259952,0.08284249662682724,20.247562049159104,0.23,4.6569392713065945,4.6569392713065945,60.965790649109174,2.203728251944957,44.78617294611249,0.4853317393230968,,29673,1.140484566603058,3.843509475290864e-05,2.6795891157354985
534,21.719573258960068,2.174126357673142,0.09951604476800312,23.993215661401212,0.22,5.278507445508267,5.278507445508267,60.77022947742924,2.3083474124099683,44.581094555314465,0.4883131580212906,,31086,1.5346119300186376,4.936665798168428e-05,2.679825585905346
535,25.371799295450845,2.5243581399153814,0.117743477740496,28.013900913106724,0.23,6.443197210014547,6.443197210014547,60.5750198377835,2.4125870896317654,44.37580763522903,0.49128354403953056,,32499,2.034622180674634,6.260568573416517e-05,2.6801119708510064
536,29.257848326217374,2.89356949256557,0.13747272493511223,32.288890543718054,0.23,7.426444825055153,7.426444825055153,60.38016520928392,2.5164455584940275,44.17031154195696,0.49424284082594866,,33912,2.632421072844024,7.762506112420454e-05,2.68043686804779
537,33.35907237939746,3.279613262444963,0.15864562410509514,36.79733126594752,0.23,8.46338619116793,8.46338619116793,60.185669109318056,2.619921093513072,43.96460564671026,0.49719099203979994,,35325,3.337816719201185,9.448879601418783e-05,2.680801662192072
538,37.6570610183824,3.680418654547969,0.18119998746123936,41.51867966039161,0.23,9.549296321890072,9.549296321890072,59.99153509396495,2.723011968892751,43.758689335894324,0.5001279415525347,,36738,4.160545246908358,0.00011324909485841248,2.6812074825638934
539,42.13392794736363,4.094016399971723,0.20507125732649695,46.433015604661854,0.25,11.608253901165464,11.608253901165464,59.797766758413694,2.825716458580296,43.552562011190105,0.503053633448868,,38151,5.192801560061293,0.00013611180729368282,2.6817020458189016
540,46.77250987101385,4.518554597928953,0.230193812520124,51.52125828146293,0.25,12.880314570365732,12.880314570365732,59.604367737384344,2.928032836323117,43.34622308963654,0.5059680120278434,,39564,6.373317574653495,0.00016108880736663369,2.682242345072168
541,51.55649671890054,4.952307452078493,0.2565019831494782,56.76530615412851,0.24,13.623673476990842,13.623673476990842,59.41134170555118,3.0299593757265253,43.139672003712974,0.5088710218038932,,40977,7.658600243563836,0.00018689997421880166,2.68280068891392
542,56.470509109017044,5.393678706268976,0.2839308255290666,62.148118640815085,0.22,13.672586100979318,13.672586100979318,59.21869237796828,3.1314943503124257,42.93290820142162,0.5117626075078967,,42390,8.984737860677384,0.00021195418402164152,2.6833426583581335
543,61.500135950628405,5.841201217145907,0.31241670212029304,67.6537538698946,0.23,15.560363390075759,15.560363390075759,59.02642351049726,3.232636033578926,42.72593114637018,0.5146427140882298,,43803,10.53463124962128,0.000240500222578848,2.6839601625928746
544,66.6319424931853,6.293533789114185,0.3418977045944641,73.26737398689396,0.66,48.35646683135001,48.35646683135001,58.8345389002371,3.333382699060927,42.51874031785434,0.517511286711815,,45216,15.475736503713259,0.00034226239613661664,2.6861614688435633
545,71.85345694205004,6.749456139981722,0.3723139518351762,78.97522703386694,0.6,47.38513622032016,47.38513622032016,58.64304238595592,3.4337326203916168,42.31133521094033,0.5203682707651641,,46629,20.43791008437495,0.00043830899406753195,2.6882391364973763
546,77.1531419621315,7.20786265799281,0.4036077891223966,84.76461240924671,0.68,57.63993643828777,57.63993643828777,58.45193784852464,3.533684071364962,42.10371533654742,0.5232136118554193,,48042,26.618262265094195,0.0005540623259875566,2.6907430976863433
547,82.5203559343235,7.667755445992292,0.43572390993596205,90.62383529025176,0.55,49.84310940963847,49.84310940963847,58.26122921135246,3.633235325999107,41.895880221530305,0.5260472558113876,,49455,32.08563678605335,0.0006487844866252826,2.6927921152829675
548,87.94530766692527,8.128237019053696,0.46860941775513126,96.5421541037341,0.77,74.33745865987527,74.33745865987527,58.070920440823826,3.7323846586007274,41.687829408761466,0.5288691486845727,,50868,40.42075429679298,0.0007946204744985645,2.6959468206165615
549,93.41900734571394,8.58850292148986,0.5022138418463341,102.50972410905013,0.58,59.45563998324907,59.45563998324907,57.88101554673713,3.8311303438303432,41.47956245721333,0.531679236750202,,52281,47.2299240904825,0.0009033860119447313,2.698299622734176
550,98.93321578728786,9.047834452009226,0.536489118240285,108.51753935753737,0.59,64.02534822094705,64.02534822094705,57.69151858274458,3.9294706567685447,41.27107894204034,0.5344774665082496,,53694,54.713956329066306,0.0010189957225959381,2.700800477126327
551,104.48039350192238,9.50559162705483,0.5713895448167438,114.55737467379396,0.53,60.7154085771108,60.7154085771108,57.50243364679344,4.027403872983221,41.06237845466078,0.537263784684454,,55107,61.9527793803708,0.0011242270379510915,2.703076827406208
552,110.0536506418396,9.961206468091289,0.6068717175596303,120.62172882749051,0.44,53.073560684095824,53.073560684095824,57.313764881568346,4.124928268597655,40.8534606028384,0.540038138231334,,56520,68.40265349457569,0.001210238030689591,2.704937406139186
553,115.64669858168395,10.414176665581795,0.6428944535450097,126.70376970081075,0.54,68.42003563843781,68.42003563843781,57.125516474934564,4.222042120359613,40.64432501076388,0.5428004743291966,,57933,76.87285226685778,0.00132692683387461,2.7074616033222454
554,121.25380362828994,10.864059648057228,0.6794187050165584,132.79728198136374,0.53,70.38255945012278,70.38255945012278,56.93769266038191,4.31874370571138,40.43497131913581,0.5455507403871449,,59346,85.74358645001931,0.0014448081833656743,2.7100115975136236
555,126.86974316909303,11.310467067003406,0.7164074679344314,138.89661770403086,0.45,62.50347796681389,62.50347796681389,56.750297717469586,4.4150313028606885,40.22539918524165,0.5482888840440775,,60759,93.75930415346272,0.001543134418826227,2.712138577993292
556,132.4897644288819,11.753059695694215,0.7538256876092297,144.99664981218535,0.49,71.04835840797082,71.04835840797082,56.56333597227113,4.510903190852627,40.015608283038155,0.5510148531696858,,62172,103.02562271084354,0.001657106458065424,2.7146040064880808
557,138.10954590202272,12.191542731341894,0.7916401634159209,151.09272879678053,0.49,74.03543711042246,74.03543711042246,56.37681179781981,4.606357649642454,39.805598303231434,0.5537285958654473,,63585,112.84061359348254,0.0017746420318232687,2.717146520903268
558,143.72516145322172,12.625661484067809,0.8298194540928951,157.1806423913824,0.49,77.01851477177738,77.01851477177738,56.19072961455409,4.701392960169369,39.59536895335679,0.5564300604656128,,64998,123.21433933312194,0.0018956635486187567,2.719764442789916
559,149.33304702756232,13.055197432477808,0.8683337847437652,163.2565782447839,0.49,79.9957233399441,79.9957233399441,56.00509389076282,4.796007404431192,39.38491995785791,0.5591191955381906,,66411,134.15636011187917,0.002020092456247898,2.72245607291685
560,154.92996987473666,13.479964623494295,0.9071549563541631,169.3170894545851,0.49,82.96537383274669,82.96537383274669,55.81990914303036,4.89019926555997,39.17425105816578,0.5617959498859247,,67824,145.67574869519095,0.002147849562031006,2.7252196981982086
561,160.51300016900615,13.899806393118507,0.946256258396069,175.35906282052073,0.5,87.67953141026037,87.67953141026037,55.63517993668079,4.983966827898557,38.96336201277696,0.564460272547271,,69237,158.02815344909737,0.002282423465041775,2.7281307835604824
562,166.07948489231055,14.31459238464417,0.9856123849049816,181.3796896618597,0.5,90.68984483092984,90.68984483092984,55.450910886221614,5.077308377078031,38.75225259733148,0.5671121127973668,,70650,170.9867935817259,0.0024201952382409894,2.731111044839392
563,171.62702384072554,14.724215841272965,1.0251993542701232,187.37643903626864,0.5,93.68821951813432,93.68821951813432,55.26710665578638,5.170222200096105,38.54092260469004,0.569751420148996,,72063,184.55952578887207,0.002561085796995297,2.73415877128632
564,177.15344761222053,15.128591150902505,1.064994432865872,193.3470331959889,0.49,94.74004626603455,94.74004626603455,55.08377195957591,5.262706585396406,38.32937184501073,0.5723781443535516,,73476,198.46988451756323,0.0027011525466487454,2.7371886772007286
565,182.65679743502824,15.527651621935258,1.1049760625673173,199.28942511953082,0.73,145.4812803372575,145.4812803372575,54.900911562298255,5.354759822948689,38.11760014582517,0.5749922354019905,,74889,220.1111014817985,0.002939164650106137,2.7423373244117957
566,188.13530669979318,15.921347470186161,1.1451237921284143,205.20177796210774,0.97,199.0457246232445,199.0457246232445,54.718530279606604,5.446380204329939,37.90560735211379,0.5775936435257873,,76302,250.0993237991511,0.0032777558097972677,2.7496616848317594
567,193.58738406421872,16.309643998275412,1.1854182123534869,211.08244627484763,0.99,208.97162181209916,208.97162181209916,54.53663297853522,5.537566022806407,37.69339332638058,0.5801823191978818,,77715,281.975609262452,0.003628329270571344,2.7572452448476965
568,199.01159800555214,16.692519950224824,1.2258408949580326,216.929958850735,1,216.929958850735,216.929958850735,54.355224577933214,5.628315573416496,37.480957948727216,0.58275821313362,,79128,315.468073444133,0.003986807115611831,2.7649997914874955
569,204.40666270351454,17.06996602529632,1.2663743349904297,222.7430030638013,1,222.7430030638013,222.7430030638013,54.174310048895315,5.718627153054588,37.26830111692618,0.5853212762916946,,80541,350.2656169814879,0.004348910703635265,2.7728327697331916
570,209.77142514380827,17.441983536389813,1.3070018966695736,228.52041057686765,1,228.52041057686765,228.52041057686765,53.99389441518999,5.808499060555733,37.0554227464933,0.5878714598750777,,81954,386.3784106405649,0.004714576599562741,2.7807428073653173
571,215.10485333993978,17.808583199541236,1.347707762483303,234.26114430196432,1,234.26114430196432,234.26114430196432,53.81398275368412,5.8979295967812275,36.84232277075933,0.5904087153319502,,83367,423.81593696130994,0.0050837374136206166,2.7887284466169553
572,220.40602557854905,18.169784042216275,1.3884768853869451,239.96428650615226,1,239.96428650615226,239.96428650615226,53.634580194764176,5.9869170647050645,36.62900114094081,0.5929329943566252,,84780,462.58701377730176,0.0054563224083192,2.7967881573038267
573,225.67412060066889,18.525612419177552,1.4292949439395288,245.62902796378597,1,245.62902796378597,245.62902796378597,53.4556919227533,6.075459769501264,36.415457826209945,0.5954442488904688,,86193,502.6998169323718,0.005832258036410983,2.804920348461332
574,230.90840863822743,18.87610112570871,1.470148300216104,251.25465806415224,1,251.25465806415224,251.25465806415224,53.277323176324195,6.163556018632064,36.20169281376356,0.5979424311228146,,87606,544.1619022025146,0.00621146841771699,2.8131233786591987
575,236.10824323164098,19.22128859890961,1.5110239603376152,256.84055579088823,1,256.84055579088823,256.84055579088823,53.09947924890729,6.251204121936981,35.98770610889111,0.6004274934918741,,89019,586.9802264352336,0.006593875761750116,2.821395565143615
576,241.27305376046783,19.561218198632705,1.5519095374641796,262.3861814965647,1,262.3861814965647,262.3861814965647,52.922165489093786,6.338402391722703,35.773497735041715,0.6028993886856415,,90432,631.1611679214222,0.0069794007422308724,2.8297351919387044
577,246.40233862481895,19.895937560416957,1.5927932171031771,267.8910694023391,1,267.8910694023391,267.8910694023391,52.74538730103331,6.425149142853856,35.55906773389015,0.6053580696427959,,91845,676.7105460171908,0.007367962828865924,2.838140517023519
578,251.49565902052638,20.225498013492906,1.6336637245896894,273.354820758609,1,273.354820758609,273.354820758609,52.56915014482566,6.511442692844586,35.34441616540173,0.607803489553596,,93258,723.6336400347972,0.007759480581127594,2.8466097786870384
579,256.5526332559895,20.54995405758854,1.6745102946035086,278.7770976081816,1,278.7770976081816,278.7770976081816,52.39345953690632,6.597281361950978,35.12954310789621,0.6102356018607714,,94671,771.9352074231429,0.008153871908220499,2.855141201151734
580,261.5729315631474,20.869362892861258,1.715322642593778,284.15761709860243,1,284.15761709860243,284.15761709860243,52.218321050425054,6.682663473264309,34.91444865811035,0.6126543602604098,,96084,821.6195012592079,0.008551054298938512,2.863732999545807
581,266.55627135918763,21.18378399782347,1.756090937989257,289.49614629500036,1,289.49614629500036,289.49614629500036,52.043740315617534,6.767587352805121,34.69913293125953,0.6150597187028377,,97497,872.6902870723961,0.008950945024692002,2.8723833842950466
582,271.5024129194264,21.49327875062058,1.796805779079086,294.792497449126,0.82,241.72984790828332,241.72984790828332,51.86972302016917,6.8520513296180665,34.48359606109796,0.6174516313934977,,98910,915.7079560727911,0.00925799166993015,2.8790253778353283
583,276.411155425294,21.79791008946644,1.8374581694557242,300.04652368421614,0.82,246.03814942105723,246.03814942105723,51.69627490957087,6.936053735867614,34.26783819997786,0.6198300527938201,,100323,959.8675771542455,0.0095677718684075,2.885726503247716
584,281.2823333545558,22.097742208444014,1.8780394959182298,305.25811505891807,0.8,244.20649204713447,244.20649204713447,51.52340178746614,7.019592906934476,34.05185951890708,0.6221949376220897,,101736,1004.0661518957606,0.009869329951008105,2.8922497689069107
585,286.11581318382656,22.392840285245004,1.9185415077404508,310.427194976812,0.8,248.34175598144964,248.34175598144964,51.35110951598904,7.1026671815128815,33.83566020760567,0.6245462408543082,,103149,1049.3823210444095,0.010173460925887886,2.898828691040987
586,290.9114903760951,22.68327023775168,1.9589562972146828,315.5537169110615,0.82,258.7540478670704,258.7540478670704,51.17940401609242,7.185274901708588,33.6192404745609,0.6268839177250517,,104562,1096.9782065542,0.010491174676786978,2.9057014340390213
587,295.669286628409,22.969098506662842,1.9992762813871294,320.63766141645897,0.72,230.85911621985045,230.85911621985045,51.008291267866106,7.267414413137647,33.40260054708104,0.6292079237283221,,105975,1139.7775072640416,0.01075515458611976,2.9114118134870446
588,300.38914735708676,23.250391861635737,2.039494184907018,325.6790334036295,0.73,237.7456943846495,237.7456943846495,50.83777731084409,7.349084065025958,33.185740671347645,0.6315182146183951,,107388,1184.1935951610415,0.011027243222343665,2.9172975998723074
589,305.0710393998306,23.527217228658774,2.0796030239162993,330.6778596524057,0.86,284.38295930106887,284.38295930106887,50.667868244300514,7.430282210309531,32.968661112466265,0.6338147464106625,,108801,1237.7241549451003,0.011376036570850455,2.92484265272862
590,309.71494891595734,23.799641536590396,2.1195960909118132,335.6341865434595,0.51,171.17343513716435,171.17343513716435,50.4985702275337,7.511007205735504,32.75136215451594,0.6360974753824691,,110214,1270.1834892391648,0.011524701845855924,2.928058560837581
591,314.32087946762397,24.067731580997567,2.1594669405163023,340.5480779891378,0.5,170.2740389945689,170.2740389945689,50.32988948013756,7.591257411963869,32.533844100596866,0.6383663580739457,,111627,1302.7066665201264,0.011670175374417717,2.9312054254979647
592,318.88885026645346,24.331553903607237,2.1992093760990206,345.4196135461597,0.52,179.61819904400306,179.61819904400306,50.16183228225987,7.671031193669928,32.31610727287661,0.6406213512888367,,113040,1337.2587424526687,0.011829960566637196,2.9346618782259575
593,323.41889457133476,24.591174685845562,2.2388174371906344,350.248886694371,0.43,150.6070212785795,150.6070212785795,49.99440497484679,7.750326919647438,32.09815201263476,0.6428624120953217,,114453,1366.4322041343153,0.011938806358368198,2.93701641639394
594,327.9110582244338,24.846659655086018,2.2782853876408775,355.0360032671607,0.3,106.5108009801482,106.5108009801482,49.827613959872785,7.829142962912404,31.87997868030591,0.6450894978268331,,115866,1387.2050784872024,0.011972494765394527,2.937745159682041
595,332.36539831359914,25.098074002360125,2.317607704471025,359.7810800204303,0.29,104.33651320592477,104.33651320592477,49.66146570055549,7.9074777008076405,31.661587655520876,0.6473025660828691,,117279,1407.6903752423598,0.012002919322661003,2.9384032997919034
596,336.78198195036924,25.345482310402787,2.3567790673763622,364.4842433281484,0.3,109.34527299844451,109.34527299844451,49.49596672155468,7.985329515107907,31.44297933714628,0.6495015747298002,,118692,1429.3002988329633,0.012042094655351358,2.939250735550291
597,341.1608851537501,25.58894849101278,2.395794348837013,369.1456279935999,0.3,110.74368839807995,110.74368839807995,49.331123609154744,8.062696792125744,31.224154143322373,0.6516864819016716,,120105,1451.3277975988813,0.012083824966478342,2.9401534402736216
598,345.50219183077843,25.82853573080588,2.4346486047982556,373.76537616638257,0.31,115.8672666115786,115.8672666115786,49.16694301142981,8.139577922817915,31.005112511499064,0.6538572460009999,,121518,1474.520268790735,0.012134171635401626,2.9412425329406453
599,349.8059928456787,26.064306444526114,2.4733370658841576,378.34363635608895,0.3,113.50309090682669,113.50309090682669,49.00343163839086,8.215971302892529,30.785854898470085,0.656013825699566,,122931,1497.3805946007697,0.012180659024987755,2.9422481421733933
600,354.072385170123,26.296322235160105,2.511855129110753,382.8805625343939,0.28,107.2065575096303,107.2065575096303,48.840596262114076,8.291875332916703,30.566381780405337,0.658156179939201,,124344,1519.1043156066862,0.012216949073591698,2.943033163837502
601,358.3014711077587,26.524643860171157,2.5501983500673346,387.3763133179972,0.29,112.33913086221918,112.33913086221918,48.678443716849614,8.367288418424886,30.346693652881328,0.6602842679325684,,125757,1542.0041829949619,0.01226177614760977,2.9440028573374155
602,362.49335758675574,26.749331203234977,2.5883624355365384,391.83105122552723,0.29,113.63100485540289,113.63100485540289,48.51698089911003,8.44220897002772,30.12679103090971,0.6623980491639404,,127170,1565.3033226718933,0.012308746738003407,2.9450189191078864
603,366.6481555146631,26.97044325091731,2.6263432365258756,396.24494200210626,0.28,110.94858376058976,110.94858376058976,48.35621476773746,8.516635403521498,29.90667444896375,0.6644974833899692,,128583,1588.1834881542052,0.012351426612804221,2.9459421646704853
604,370.76597919035356,27.18803807378725,2.664136741685234,400.61815400582606,0.29,116.17926466168954,116.17926466168954,48.19615234394887,8.59056613999818,29.686344461002907,0.6665825306404534,,129996,1612.2778104661472,0.012402518619543272,2.9470473803892814
605,374.846945768279,27.40217281150753,2.7017390710865197,404.95085765087305,0.36,145.7823087543143,145.7823087543143,48.036800711358396,8.663999605955922,29.465801640495343,0.668653151219099,,131409,1642.679310196199,0.01250050841415884,2.949167083023861
606,378.8911747706722,27.612903661487277,2.7391464703432917,409.2432249025028,0.35,143.23512871587596,143.23512871587596,47.878167015976025,8.736934233410173,29.245046580438316,0.6707093057042747,,132822,1672.7124159444043,0.012593639727939681,2.9511816876258767
607,382.89878764369183,27.82028587072137,2.7763553050496257,413.4954288194628,0.35,144.72340008681198,144.72340008681198,47.72025846618156,8.80936846000522,29.02407989337651,0.6727509549497631,,134235,1703.2199705549858,0.012688344847133652,2.9532303365841814
608,386.86990735385507,28.024373730476793,2.813362055518901,417.70764313985075,0.34,142.02059866754925,142.02059866754925,47.56308233267324,8.881300729126304,28.802902211418207,0.6747780600855057,,135648,1733.3151055647547,0.012778036576763054,2.955170536544201
609,390.8046580214038,28.225220573518186,2.850163311804421,421.8800419067264,0.39,164.53321634362328,164.53321634362328,47.40664594838986,8.952729490012155,28.58151418624932,0.6767905825183423,,137061,1768.360759490863,0.012901998084727698,2.957852055941705
610,394.70316458753587,28.422878773594274,2.8867557689849845,426.0127991301151,0.35,149.10447969554028,149.10447969554028,47.25095670840546,9.023653197868,28.35991648914513,0.6787884839327474,,138474,1800.2810694291081,0.013000859868488729,2.9599906213333322
611,398.56555251268713,28.617399746933362,2.9231362226996622,430.10608848232016,0.34,146.23607008398886,146.23607008398886,47.096022069796035,9.094070313979032,28.138109810979902,0.6807717262915575,,139887,1831.743177207735,0.01309444892811866,2.9620151278346842
612,402.3919475032897,28.808833955519916,2.959301564917013,434.16008302372666,0.34,147.61442822806708,147.61442822806708,46.94184955147664,9.163979305824299,27.91609486223412,0.682740271836697,,141300,1863.6571540685384,0.013189364147689585,2.964068321657322
613,406.1824752646381,28.99723091194612,2.9952487799249483,438.1749549565091,0.33,144.597735135648,144.597735135648,46.78844673400859,9.233378647191001,27.693872372999497,0.6846940830898963,,142713,1895.0691217001613,0.013278882244085412,2.9660047656055637
614,409.9372612777006,29.182639185651954,3.030974940528358,442.1508754038809,0.33,145.9097888832807,145.9097888832807,46.635821259375184,9.30226681828918,27.471443092981538,0.6866331228534056,,144126,1926.9157253748863,0.013369660750835285,2.9679684745884822
615,413.6564305978853,29.365106410385405,3.066477204442425,446.0880142127131,0.33,147.20904469019533,147.20904469019533,46.483980830725564,9.370642305866784,27.248807791499893,0.6885573542107027,,145539,1959.1949060940997,0.013461648809556886,2.9699583484440915
616,417.3401076739366,29.544679292730173,3.101752810870313,449.9865397775371,0.35,157.49528892213797,157.49528892213797,46.33293321208508,9.438503603325085,27.025967257486137,0.6904667405271964,,146952,1993.8869510302343,0.01356828727087916,2.9722651379245586
617,420.98841618529167,29.721403621563688,3.136799077254688,453.84661888411006,0.34,154.30785042059742,154.30785042059742,46.18268622803159,9.505849210834468,26.802922299479224,0.6923612454509236,,148365,2028.0290645104433,0.013669187911639829,2.9744478076085827
618,424.60147889635357,29.895324278320587,3.171613396193087,457.66841657086724,0.32,146.45389330267753,146.45389330267753,46.03324776333648,9.572677635450473,26.57967374561846,0.6942408329132413,,149778,2060.5759746477233,0.01375753431510451,2.9763589056460305
619,428.17941752627775,30.066485247950048,3.206193232507937,461.45209600673576,0.39,179.96631744262694,179.96631744262694,45.884625762569414,9.638987391230204,26.356222443633957,0.6961054671295136,,151191,2100.7433656569997,0.013894632389871087,2.9793245935670902
620,431.72235263297136,30.23492963046532,3.2405361204624414,465.1978183838991,0.28,130.25538914749177,130.25538914749177,45.73682822966558,9.704776999348994,26.132569260834565,0.6979551125997927,,152604,2129.939098635912,0.013957295343738775,2.9806801105260243
621,435.23040351011554,30.400699652994373,3.2746396611141972,468.9057428242241,0.29,135.98266541902498,135.98266541902498,45.589863227454785,9.770044988217316,25.908715084093227,0.6997897341094955,,154017,2160.545825584269,0.014027969805828377,2.9822089314004487
622,438.703688096118,30.5638366822495,3.308501519798888,472.5760262981664,0.32,151.22432841541325,151.22432841541325,45.44373887715091,9.834789893597963,25.684660819829872,0.7016092967300726,,155430,2194.7228022650133,0.014120329423309614,2.98420684276736
623,442.1423228939919,30.724381237341728,3.342119423736851,476.20882355507047,0.33,157.14891177317327,157.14891177317327,45.29846335780086,9.899010258723434,25.460407393991517,0.7034137658196746,,156843,2230.382000020017,0.014220475252450012,2.986373184463491
